"Cellulose nanomaterials are excellent carriers to deliver therapeutics as they are biocompatible and have a desirable non-spherical shape. However, these materials display low solubility in aqueous media and need to be modified with water-soluble polymers to achieve high colloidal stability. A critical challenge is to perform efficient surface modification without disrupting the original properties of cellulose. In this study, we modified TEMPO-oxidized cellulose nanofibers bearing carboxylic acid moieties (CNFs) by two different routes: nitrile imine/mediated tetrazole/carboxylic acid ligation (NICAL), and three-component Passerini reaction. The advantage of these reactions is the direct functionalization of CNFs under ambient conditions in aqueous media so that additional modification or solvent exchange process prior to surface grafting can be avoided. The NICAL reaction was performed under UV irradiation at λ = 326 nm for 10 hr, resulting in the self-fluorescent polymer grafted CNFs. On the other hand, Passerini reaction is regarded as an effective functionalization approach, which can be carried out in the presence of three components: an acid, an aldehyde and an isocyanide under mild reaction conditions, with a yield of 36 % grafting efficiency within 30 min. In this thesis, reversible addition-fragmentation chain transfer (RAFT) polymerization was employed to generate polymers with functional end groups. At last, the cellulose-based nanomaterials with covalently tethered functional polymer chains on the surface (PHEA37-Cy5-PDMAEA12)-g-CNFs were designed to bind and release immunostimulator/chemokines (MIP-1α). The drug carriers were non-toxic against MCF-7 cancer cell lines and successfully up-taken by in vitro (both 2D and 3D) cancer cell models. The physical, chemical and biological properties of nanoparticles were performed by a variety of characterization techniques including FT-IR, TGA, UV-Vis, XRD, LSCM, and flow cytometry.
High performance ion formation, separation, and focusing at ambient pressure for mass spectrometry",2021,"Ahmed, Ezaz"
"Mass spectrometry (MS) is a powerful method for the rapid, selective, and sensitive analysis of a wide range of molecules. Typically, high performance ion separation and focusing occurs at reduced pressures, which requires complex and bulky vacuum systems. Thus, the development of approaches for the high-performance formation, separation, and focusing of ions at ambient pressures is desirable. Here, methods and instrumentation for forming, separating, and focusing ions at atmospheric pressure were developed. To form ions at ambient pressure, dielectric barrier discharge ionization (DBDI) is an emerging approach. However, conventional DBDI methods produce background ions in relatively high abundances which can limit analytical performance. Here, we demonstrated that high voltage pulses as short as ~100 ns with a ~900 µs delay between pulses can greatly decrease background chemical noise and increase performance in terms of signal-to-noise, sensitivity, and detection limits for small molecule analysis compared to the use of more conventional microsecond pulses. For ion separation, a high-definition differential ion mobility spectrometry mass spectrometry (DMS-MS) method was developed for the rapid separation of perfluoroalkyl substance (PFAS) isomers at ambient pressure. Chromatography-based MS methods are commonly used to separate structural PFAS isomers. However, they require long analysis times (min to h). Here, we demonstrated that DMS-MS can be employed for high performance separation and detection of linear and branched PFAS isomers at atmospheric pressure in a separation process that occurs in less than 3 minutes. For focusing ions at ambient pressure, ideally every analyte molecule in a sample should be converted into ions that can be detected by MS. However, major ion losses (> 99%) occur resulting from the ion cloud expansion when transferring from high to low pressures. Here, an ambient pressure ion funnel was developed, which can be used to significantly improve ion abundances, sensitivity, and detection limits in electrospray ionization MS compared to the 'normal' operation of electrospray ionization MS. Overall, this research contributes to the development of methods for the high-performance formation, separation, and focusing of ions at high pressures, which may be useful in the future for the development of high performance portable spectrometers for chemical analysis.
Pulsed nanoelectrospray ionisation mass spectrometry",2021,"Liu, Qinwen"
"Pulsed nanoelectrospray ionisation (pulsed nESI) is an emerging technique for ionising volatile biomolecules for sensitive detection by mass spectrometry (MS). In conventional nESI, direct current high voltage (DC HV) is applied to the analyte solution resulting in the formation of ions with high sensitivity, low sample consumption and low limits of detection. Alternatively, in pulsed nESI, molecules are ionized by using a pulsed high voltage square waveform. During the course of this research project, another group reported that pulsed nESI can be used to measure peptide and protein ions by applying short, repetitive pulses of high voltage to the nESI emitter. However, the performance of such an ion source was not compared to conventional nESI. Thus, the extent that pulsed nESI can be used to improve performance of MS was unclear. Here, pulsed nESI is reported in which the voltage is rapidly pulsed from 0 to up to ~3 kV with a rise time of low to sub-nanoseconds and with duty cycles ranging from 1-50% corresponding to pulse durations of 9 to 450 μs. By use of pulsed nESI, the performance of MS for the detection of many different classes of molecules can be improved in terms of decreasing background chemical noise and enhancing the sensitivity for analytes ranging from small molecules to whole proteins. Specifically, pulses that are less than ~450 μs can be used to decrease the background chemical noise and increase signal-to-background chemical noise ratio by up to 93% and 691% in pulsed nESI MS for six test analytes compared to conventional nESI. Pulsed nESI can also be used for native mass spectrometry to improve signal-to- background chemical noise ratios. Overall, pulsed nESI can be used to significantly improve the performance of MS.
Investigating cyclic peptide inhibitors of heat shock protein 90 (Hsp90): from design and synthesis to cellular drug delivery",2020,"Rahimi, Marwa N."
"This thesis describes the synthetic development and biological investigation of a new class of cyclic peptide inhibitors that target heat shock protein 90 (Hsp90) interactions with companion proteins known as co-chaperones. Protein-protein interactions (PPIs) are the foundation for all biological activities. The interaction networks formed by multi-protein complexes propels regulatory and structural intracellular processes. The ubiquitous involvement of PPI's in virtually all biological systems represents great scope for therapeutic modulation of PPIs in disease, making them a highly promising target in drug discovery. Heat shock protein 90 (Hsp90) is a nodal protein that forms hundreds of interactions with client proteins and co-chaperones and is central to many crucial biochemical networks in the cell. Previous strategies in inhibiting Hsp90's crucial oncogenic functions through N-terminal inhibition led to marked failures, with promising compounds exhibiting significant toxicity and developing resistance in clinical trials. Progress in computational sciences has led However, targeting the C-terminus MEEVD region provides a new opportunity for inhibiting Hsp90 without inducing the negative effects observed with N-terminal inhibitors. Firstly, the trends in pharmaceutical development and causes of attrition in drug development are discussed, followed by an evaluation of the complex and diverse nature of PPI therapeutic targets. In particular, the dynamic and modular nature of Hsp90 interactions with co-chaperones are investigated to determine the feasibility of possible inhibitory strategies. Secondly, the novel class of Hsp90 C-terminal inhibitors termed LB is explored in a structure activity relationship study to identify key residues important for biological activity. In chapter 3, the lead molecule LB76 is carried forward to evaluate its specificity to the Hsp90 protein target, confirm binding site on said protein and investigated for its ability to halt key functions of Hsp90. Finally, in chapter 4, the lead molecules LB76 and controls are taken forward to endeavour cell entry strategies using polymeric nanoparticles.
Disrupting Chemical Communication in Bacteria: Design and Synthesis of new Quorum Sensing Inhibitors",2020,"Almohaywi, Basmah"
"Bacterial infections, particularly hospital-acquired infections caused by resistant Pseudomonas aeruginosa, have become a global threat with a high mortality rate. Gram-negative bacteria including P. aeruginosa employ N-acyl homoserine lactones (AHLs) as chemical signals to regulate the expression of pathogenic phenotypes through a mechanism called quorum sensing (QS). Recently, strategies targeting QS have received great attention due to their ability to disarm rather than kill pathogenic bacteria, which lowers the evolutionary burden on bacteria to develop resistance. Halogenated lactones and fimbrolides from marine algae exhibit antimicrobial activities against several bacterial species by reducing the expression of pathogenic phenotypes. Related dihydropyrrol-2-one (DHP) analogues, which bear a nitrogen atom in place of the oxygen in the heterocyclic ring, are more hydrolytically stable under physiological conditions compared to the corresponding lactones. This thesis focused on the design and synthesis of novel derivatives of dihydropyrrolone as QS inhibitors based on three different scaffolds. The quorum sensing inhibition (QSI) activity of the synthesised compounds was determined against a P. aeruginosa MH602 reporter strain. Computational docking studies were performed using a crystal structure of the LasR receptor protein of P. aeruginosa. The first study focused on the synthesis of N-alkyl- and N-aryl 3,4-dichloro- and 3,4-dibromopyrrole-2-one derivatives through the reductive amination of mucochloric and mucobromic acid with aliphatic and aromatic amines. The phenolic compounds exhibited the best activity with up to 80% QSI at 250 μM, The second study focused on the design and synthesis of novel 5-methylene-4-aryl-1,5-dihydro-2H-pyrrol-2-ones. A simple and efficient procedure for the synthesis of N-aryl 5-methylene-4-aryl-1,5-dihydro-2H-pyrrol-2-one derivatives has been developed through copper-mediated C-N bond formation. The synthetic protocol allows for versatile and robust C-N arylation with a range of readily available boronic acids under mild conditions. Further modifications of the dihydropyrrolone (DHP) scaffold focusing on five features around the DHP motif were investigated and the structure-activity relationships (SAR) of 53 DHP compounds were comprehensively analysed and studied. In a third study, a range of novel acetylene derivatives of dihydropyrrolone were synthesised via Sonogashira coupling reactions between brominated dihydropyrrolones and alkynes. Some of the acetylene compounds showed promising QSI activity against P. aeruginosa.
Glyoxylamide- and Anthranilamide-based Self-assembled Hydrogels for Antibacterial Therapy",2020,"Aldilla, Vina"
"Bacterial infection is a major problem world-wide that not only threatens public health but also causes heavy economic burdens. This problem is made worse by the rise in antimicrobial resistance in consequence of over-prescription and improper use of antimicrobial agents. Thus, development of alternative antimicrobials and their formulation has become an urgent need. Hydrogels are biomaterials that can be endowed with antimicrobial function by incorporating another active agent or through their self-assembled component. However, current hydrogels have some limitations such as lack of chemical diversity, toxicity, and undesired burst-release of bioactive agents. This work explores the synthesis of glyoxylamide- and anthranilamide-based short peptides as self-assembled gels and their antibacterial potency. The glyoxylamide- and anthranilamide-based short peptides were synthesised via ring-opening reactions of N-acylisatins and isatoic anhydride, respectively, with L-phenylalanyl-L-phenylalanine in solution phase. These short peptides successfully formed hydrogels at relatively low concentrations (0.08 - 0.20% w/v) and their properties were characterised using various spectroscopy and microscopy techniques. Hydrogels made from glyoxylamide-based short peptide exhibited high loading capacity (40% w/w), a sustained release profile, and capability to retain the antibacterial efficacy of ciprofloxacin (an antibacterial) against Gram positive and Gram negative bacteria. On the other hand, hydrogels developed from anthranilamide-based short peptides exhibited inherent antibacterial activity by showing significant bacterial reductions against S. aureus. Importantly, the majority of glyoxylamide- and anthranilamide-based hydrogels demonstrated low toxicity against mammalian cells. The current study also investigated the potential of anthranilamide-based short peptides for nitric oxide (NO) delivery. The hydrogel formed from anthranilamide-based hydrogel bearing NO donor, as the antibacterial agent, displayed an effective photo-generation of NO radicals (NO•) upon illumination by light. Furthermore, the release of NO was detected using the Griess assay and demonstrated light-dependent NO release which was also evidenced in the in vitro antibacterial assay against E. coli. Glyoxylamide- and anthranilamide-based short peptides, therefore, showed the potential to be used as an antibacterial material to treat infections.
Development of bacterial RNA polymerase holoenzyme inhibitors and total synthesis of an archaea signalling molecule",2020,"Wenholz, Daniel"
"With the rise of antimicrobial resistance as a significant global health threat the need for therapeutic agents with novel modes of action has become increasingly urgent. The primary aim of this thesis was the development of antibacterial compounds capable of inhibiting RNA polymerase holoenzyme formation as well as an investigation into the total synthesis of an archaea signalling molecule in pursuit of a new scaffold for bacterial quorum sensing inhibitors. To aid in the identification and optimisation of RNA polymerase holoenzyme inhibitors an in silico dynamic protein surface docking protocol was developed. This computational tool was used to screen and develop compounds from both complex-based pharmacophore and hybridisation studies between 2-benzamidobenzoic acids and activated 1H-indoles of the GKL series of inhibitors. Optimisation of the identified lead scaffolds led to the discovery of compounds with potent antibacterial activities, possessing minimum inhibitory concentrations as low as 1.7 μg/mL against methicillin-resistant Staphylococcus aureus and up to 86% inhibition of in vitro bacterial DNA transcription at 20 μM. A fluorescence microscopy study further supported the proposed mechanism of action as inhibition of DNA transcription. Furthermore, the incorporation of amine groups into the hybrid scaffold was found to overcome intrinsic resistance in Gram-negative bacteria due to a lack of permeability through the outer cell membrane. The total synthesis of a proposed structure of an archaea signalling molecule was successfully achieved in 12-steps. However, significant differences were observed between the nuclear magnetic resonance spectra of the natural product extract and the synthesised proposed structure. An investigation of the original extract led to the identification of the major component of the isolate. A secondary aim was also the investigation of the intermolecular interactions of activated 1H-benzotriazoles structurally related to the GKL inhibitor scaffold.
Understanding and Utilising Electrochemical Control Over Single Molecule Fluorescence for Biosensor Application",2020,"Fan, Sanjun"
"Biosensors are analytical devices with a biological sensing element, capable of convenient, rapid, accurate detection of a variety of biological interactions and components such as tissues, cells, enzymes, antibodies, nucleic acids, microorganisms. In this work, affinity sensors are our focus, and it is of great importance to decrease the nonspecific bindings, as they can interfere with the analytes signal. To reduce the signal from nonspecific binding of proteins to the sensing surface, the surface can be blocked with ""antifouling biomolecules"" such as bovine serum albumin (BSA) or synthetic molecules such as polyethylene oxides (PEGs). However, these ""antifouling biomolecules"" have disadvantages with regards to instability or high impedance. Phenyl phosphoryl choline (PPC), as a promising anti-fouling choice, can be grafted via electrochemical diazonium reaction, exhibiting lower impedance, and excellent anti-fouling effect. But, in common with BSA and PEGs, the surface chemistry resists nonspecific adsorption of protein but is not capable of completely preventing nonspecific binding, and this can be significant when the biomarker of interest is only a minor component of the sample for analysis. Therefore, the aim of the proposed research is to apply two layers of resistance to nonspecific adsorption of protein by combining PPC modification of electrodes with a new concept referred to as electric field pulsing. The idea of electric field pulsing relies on proteins having charge such that pulsing the potential of electrodes from positive to negative of potential-of-zero charge will attract and repel proteins. Firstly, a variety of dyes including rhodamine dyes, cyanine dyes, oxazine dyes, quantum dots, and fluorescent proteins were investigated in electrochemistry aiming to find dyes that is insensitive to external potentials. Secondly, it was hoped that by exploring pulse duration specific binding events can be promoted and nonspecific binding events were reduced. To do this, indium tin oxide (ITO) was electrochemically modified with antifouling molecules (PPC) and then nonspecific adsorption of fluorescently labelled human serum albumin (HSA) was quantitively monitored using total internal reflection fluorescence microscopy under pulsing potential control. It was expected the HSA would be repelled/attracted from/to the surface by applying different potential, leading to a better selectivity. Finally, in the future, the sensing interface with antifouling molecular layers will be configured with an antibody-antigen complex so that specific and nonspecific binding events can be probed in whole blood.
Structure–Activity Relationships for Carbonyl Photolysis",2020,"Rowell, Keiran"
"Photolysis drives the formation of all radicals in the atmosphere. Carbonyls are photoactive and ubiquitous in the atmosphere as the oxidative degradation products of all volatile organic compounds. The structural diversity of carbonyls poses a challenge to atmospheric models, as experimental photolysis parameters are available for only a small subset of atmospheric species. In this work, photolysis structure-activity relationships (SARs) are derived for the carbonyl moiety as a whole, using quantum chemical calculations that are extensively validated to be accurate to within 10 kJ/mol of experimental data. All photolysis pathways on the electronic states accessible in the 300–330 nm tropospheric wavelength range (S1, T1, and S0) are calculated for 20 representative carbonyl species across 7 structurally distinct classes. An additional 18 larger carbonyl species are used to study the Norrish Type II (NTII) reaction. The B2GP-PLYP double-hybrid density functional theory (DFT) method is used for the S0 and T1 states. Inexpensive composite protocols are formulated for predicting S1 energies, using systematic trends in equation of motion coupled cluster vertical excitation energies, and affordable (time-dependent) DFT methods for geometries and vibrational frequencies. Norrish Type I α-bond photolysis thresholds are rationalised as an interplay of hyperconjugation and α-bond delocalisation effects. The inaccessibility of S1 photolysis thresholds, and the alternate bond cleavage in α,β-unsaturated carbonyls, is used to clarify ambiguous experimental data. The S1/T1 preference of the NTII γ-hydrogen abstraction reaction is rationalised by hyperconjugation and allylic resonance stabilisation of the incipient 1,4-biradical intermediate. Multiconfigurational calculations verify an S1/S0 conical intersection along the NTII reaction coordinate. A concerted S0 NTII channel explains recent pentan-2-one data, and is predicted to be accessible in all saturated carbonyls. Similarly, SARs are derived for eight energetically relevant ground state photolysis channels that are mostly absent from atmospheric models. The comprehensive SARs derived in this work are shown to be applicable to a broader set of carbonyl species beyond the datasets used. In case studies of 2-methylbutanal and pinonaldehyde photolysis, where previous analyses have been inconsistent, the photolysis SARs were able to provide consistent mechanisms and explain observed photoproducts.
Design, synthesis and mode of action of short biphenyl and anthranilamide cationic peptidomimetics",2019,"Kuppusamy, Rajesh"
"Antimicrobial resistance is a major worldwide threat to public health and there is an urgent need for the development of novel antibacterial agents. This research project focused on the development of short cationic peptidomimetics that employ 3'-amino-[1, 1 '-biphenyl)-3-carboxylic acid and anthranilic acid backbones segregated by hydrophobic and cationic groups. The biphenyl peptidomimetic compounds showed that simple diaminoethanes and their respective guanidine cationic groups were sufficient to mimic lysine and arginine amino acids of natural antimicrobial peptides. The biphenyl backbone was important for antibacterial activity and tryptophan was important for bacterial cell membrane permeability. The most active compound showed good minimum inhibitory concentrations (MIC) against S. aureus (15.6 μM) and E.coli (7.8 μM) but was inactive against P. aeruginosa strain PA01. Based on these results, anthranilamide derivatives with tryptophan and simple amine cationic groups were developed. The anthranilamide peptidomimetic compounds showed that the guanidine group was important for good antibacterial activity against S. aureus (3.9 μM), E.coli (15.6 μM), and these compounds had low cytotoxicity (>100 μM). Active compounds disrupted 75% of established S. aureus biofilms. Biphenyl could be used as an alternative to naphthoyl groups to give hydrophobic groups to the mimetics. Increasing the net charge by adding lysine decreased antibacterial activity compared to compounds containing simple amine groups but improved the compound's cytotoxicity.Various alkyl-substituted guanidine compounds were investigated. Increasing the lipophilicity (adding alkyl groups) at the guanidine residues decreased antibacterial activity. Increasing the cationicity increased antibacterial activity against P. aeruginosa. The most active compound showed broad-spectrum antibacterial activity of against S. aureus (2.0 μM), E.coli (7.8 μM), and P. aeruginosa (32.0 μM). The active compounds at 4.0-8.0 μM showed significant disruption (55-77%) of preformed S. aureus biofilms and one compound at 15.6 μM disrupted 45% of E.coli biofilms. Peptidomimetics are promising future antibiotics. These compounds can potentially circumvent current antimicrobial resistance that is generated when bacteria produce biofilms.
Stereoselective fluorination as a conformational tool in a series of structurally related bioactive molecules",2019,"Lizarme Salas, Yuvixza"
"Control molecular conformation via fluorination is a novel strategy for optimising the potency and selectivity of biological target binding. This project investigated selective fluorination strategies to control the conformations of diverse but structurally-related drug candidates. Two are quorum sensing (QS) inhibitor candidates, and the other two are Alzheimer's disease (AD) drug candidates. QS controls several functions including antibiotic resistance, hence disrupting QS systems through inhibitors is a potential strategy for new antimicrobial therapies. In this project, six different fluorinated analogues of each QS inhibitor candidates were synthesised. The fluorination patterns were predicted to control the shape of the analogues to pinpoint the optimal conformation for QS inhibitory (QSI) activity. The conformation of these analogues was investigated, followed by docking studies to predict the best conformation for QSI activity, and finally, QSI activities were tested in bacteria and reveals that the activities of all analogues were improved compared to their respective lead compounds. AD is associated with low levels of the neurotransmitter acetylcholine (ACh). Therefore, drugs that mimic ACh and bind to its receptors are desired to treat AD. An example is xanomeline, which has been shown to improve cognitive function and reduce neurodegeneration, however, it has poor selectivity. It was hypothesised that fluorination may deliver a molecule with improved receptor selectivity through conformational control. Therefore, six fluorinated analogues were synthesised. It reveals that these analogues have different conformation. However, the binding affinities of all analogues to all receptor tested were very similar to that of xanomeline. Inhibition of acetylcholinesterase is another strategy to combat ACh deficit. Piperine has AChE inhibitory activity and possesses a rigid shape due to the presence of double bonds. However, the double bonds can undergo photoisomerisation. It was hypothesised that replacing the double bonds with fluorine atoms may avoid the photoisomerisation problem whilst maintaining inhibitory activity. Therefore, a difluorinated analogue that mimics the rigid shape of piperine was synthesised. It was revealed that this analogue is photostable and inhibitory activity is improved. Overall, this research has contributed to the field of medicinal chemistry by developing a novel strategy for controlling the conformations of four drug candidates.
Fundamentals and Applications of Tandem Mass Spectrometry in Top-down and Bottom-up Protein Analysis",2019,"Wang, Huixin"
"Owing to the development of electrospray ionization (ESI), various ion dissociation techniques and software algorithms, mass spectrometry has become an indispensable tool for protein analysis. However, new approaches are needed to overcome some of the challenges in protein sequencing, including in the identification of post-translational modifications (PTMs), and in the analysis of protein complexes and protein-protein interaction networks. For PTM identification, commonly used database search algorithms for bottom-up proteomics often fail to identify peptides with unexpected PTMs due to their relatively low abundances and the absence of such modifications in the PTM databases. However, such unexpected PTMs can have important roles in biological functions. Here, we report a novel mass spectrometry method to identify the proteins targets of organophosphate (OP) insecticides in a non-targeted fashion. This method integrates a high-resolution twin-ion metabolite extraction program with Mascot database searching. Using this method, transmethylation was identified as a new reaction pathway for OP insecticides, in addition to the well-known phosphorylation modification that causes acute toxicity. Our results show that this method can be used for the reliable identification of unknown PTMs in complicated biomatrices which may ultimately benefit the discovery of protein biomarkers for a variety of conditions. For protein sequence identification, collision induced dissociation (CID) is the most widely used dissociation technique. In the CID of intact proteins, the fragmentation patterns of the protein ion depend strongly on the protein charge state. An optimal charge state can generate selective fragmentation resulting in a limited number of sequence ions in high abundances which can be useful for protein identification with high sensitivity. However, an accurate model to predict the fragmentation patterns of particular charge states is needed. Here, we report an approach to predict the specific cleavage sites of intact protein ions upon CID by use of an improved electrostatic model for calculating the proton configurations of protein ions at different charge states. The origin of highly selective cleavage sites in the CID of highly charged proteins ions is investigated using an improved electrostatic model, molecular dynamics and hybrid ONIOM simulations. The ONIOM results indicate that the protons located at low-basicity amino acid residues can dramatically reduce the reaction barrier to the cleavages at such amide bonds. The results from our electrostatic model suggest that unlike peptide ions at relatively high charge states, protons at low-basicity amino acid residue sites are electrostatically confined within a relatively narrow range of amino acid residues. Such confined protons can 'trigger' the fragmentation at the specific peptide bonds. Our model can potentially be used to predict the specific charge states that yield either specific sequence ions in high abundances, or fragment extensively for optimal protein sequence coverage. Recently, higher energy collision induced dissociation (HCD) has become available for the LTQ Orbitrap. There are some reports in the literature that demonstrate that HCD benefits the de novo sequencing of proteins and the identification of PTM sites. However, studies investigating the potential use of HCD for intact protein sequencing are relatively rare. Here, we systemically compared the performance of HCD and CID for intact protein analysis. Our results indicate that HCD yields significant performance gains compared to CID for obtaining high sequence coverage at relatively low charge states owing to higher ion trapping efficiencies and higher ion collision energies. The origin of the highly specific cleavages in the HCD of highly charged protein ions was investigated. We found that for HCD, highly specific fragmentation sites occur near the first sites that low-basicity amino acids are predicted to be protonated with increasing charge states, which is consistent with the mechanism for the formation of highly specific fragmentation of protein ions in CID. This result provides additional evidence that the fragmentation patterns of highly charged protein ions can be predicted to improve protein identification. Solution-phase labelling experiments have been increasingly used in combination with top-down proteomics to rapidly obtain structural information. However, the low charge state of protein ions formed from native solutions usually result in low sequence coverage which limits spatial resolution. Here, we demonstrate that theta-capillary nanoelectrospray ionization can be used to form protein ions with the highest known charge densities to date from native-like solutions by use of alkyl cyclic carbonate ""supercharging"" additives. It is anticipated this approach will be particularly promising for top-down hydrogen-deuterium exchange mass spectrometry to obtain significantly more protein structural information in native solutions than by use of more conventional approaches.
Investigation of self-assembled block copolymer nanoparticles for drug delivery by small angle scattering techniques",2019,"Cao, Cheng"
"In this thesis, the main objective is to understand the relationship between the physicochemical properties and the biological activities of nanoparticles based on the self-assembled block glycopolymers and the zwitterionic poly(2-methacryloyloxyethyl phosphorycholine) (MPC) block copolymers. In addition to the physicochemical properties of nanoparticles such as size, shape, and surface chemistry, drug effects on the nanoparticles' structure and function are investigated. Due to the interaction between the hydrophobic drugs and hydrophilic polymers, hydrophobic drugs might unexpectedly locate in the hydrophilic environment (hydrophilic shell) which can not only induce morphological transitions, but also influence the internal structure of nanoparticles, such as hydration and grafting density. These factors affect the cellular uptake in vitro. Generally, higher hydration of nanoparticles' shells is correlated with an enhanced cellular uptake in MCF-7 cells, MDA-MB-231 cells, and RAW 264.7 cells due to the bioactive group more efficiently contacting to cells in a water environment. Moreover, nanoparticles with higher grafting density polymers suggest a lower cellular uptake due to their increased ability to adsorb protein, and the adsorbed protein not only influences the internal structure change (e.g. thickness of shell and core radius) but also induces an overall shape transition from sphere to oblate. All these factors may lead to lower cellular uptake. Additionally, higher grafting density does not afford an enhanced cellular uptake when the nanoparticles do not adsorb proteins, such as the zwitterionic poly(2-methacryloyloxyethyl phosphorycholine) (MPC) nanoparticles. Small angle X-ray scattering (SAXS) and small angle neutron scattering (SANS), with the help of DLS and TEM, play important roles in not only characterizing the size and shape, but also providing information on the internal structure of nanoparticles (e.g. hydration, aggregation number, and grafting density). In this thesis, small angle scattering (SAS) techniques are employed to investigate the relationship between the physicochemical properties of nanoparticles and their biological activities for better drug delivery vehicles.
Synthesis and Application of Nicotinamide Phosphine Ligands",2019,"Elton, Timothy"
"Multi-electron reduction of substrates is an ongoing challenge in catalysis, and Organic Hydride Donor (OHO) ligands tethered to metals could unlock new reaction pathways to realise this goal. This Thesis describes the synthesis of bio-inspired ligands containing a phosphine donor substituted by NADH/NAD• mimics. Transition metal complexes containing these ligands were produced, and their reactivity investigated. The prospect of an intermolecular reaction between an OHO and metal-bound formate was explored. Chapter 1 introduces the research. Chapter 2 describes dihydropyridine OHDs as possible reagents for W transfer to the formate ligand of the complex [Fe(dmpe)H(OCHO)], which is produced from CO, insertion to an Fe-H bond. Experiments revealed the hypothesised W transfer does not occur. It was also shown that 1,2-dihydropyridine is unable to transfer H- to CO, in THF. The syntheses of novel phosphine ligands P1-P3 bearing a nicotinamidinium (P1, P3), nicotinamide (P2) and OHO dihydronicotinamide (P1 b) functional group are described in Chapter 3. Ligand P1 could be converted to P1 b using borohydride. The syntheses of gold, rhodium and platinum complexes bearing the ligands P1 and P3 is discussed in Chapter 4. The complexes were incompatible with reducing agents including P1 b and inappropriate as synergistic OHO-metal complexes. The antimicrobial activity of these complexes was investigated, with [AuCl(P3)]CI and its thioglycosylated derivative, [Au(Tl3DGT)(P3)]CI showing modest antimicrobial activity. This activity is likely due to gold present in the structures - ligand P3 may simply serve to transport the gold into the cell. Chapter 5 describes the syntheses of ruthenium p--cymene complexes from P1-P3. [Ru(p-cymene)Cl2(P1 b)] was investigated as a H- transfer agent, reducing hexachloroacetone with concomitant production of [Ru(p-cymene)Cl2(P1 )]. Reactivity studies showed that it is likely the [Ru(p-cymene)Cl2(P3b)] is produced by treating [Ru(p-cymene)Cl,(P3)] with HCOONa. Investigation of the anti-carcinogenic activity of [Ru(p-cymene)Cl2(P3)]CI showed a significant anti-proliferative effect against breast cancer cell lines. Chapter 6 details the synthesis of three (propanedithiolato)diiron carbonyl complexes of ligands P1-P3, and an investigation of possible electrocatalytic activity. Each of the dimers displayed complicated electrochemistry with no useful electrocatalysis observed. Chapter 7 summarises the knowledge gained during this PhD research, and provides suggestions for future progress.
The delivery of organoarsenical anti-cancer agents for the treatment of sarcoma",2019,"Noy, Janina-Miriam"
"This Thesis aims to design and prepare polymeric nanocarriers that are capable of delivering the organoarsenical chemotherapeutic, PENAO (4-(N-(S-penicillaminylacetyl)amino)phenylarsenonous acid) to sarcoma tumors. Polymeric nanoparticles have been widely studied and employed for many metal drugs to improve anti-cancer efficiency as well as overcoming drug related delivery limitations. Although the encapsulation of arsenic trioxide into nano-objects has been extensively studied for decades, there has not been much progress in the delivery of organoarsenical chemotherapeutics, particularly for the treatment of sarcoma. In fact, there are no reports of covalently attaching an organoarsenical drug on a nanoparticle surface that can successfully be delivered to diseased tissue. A hydrophilic drug monomer (PENAO MA) was synthesized, which was readily polymerized in the presence of hydrophilic comonomers via reversible addition fragmentation chain transfer (RAFT) polymerization. The copolymers showed negligible cytotoxicities towards sarcoma cells, while upon particle formation, cytotoxic delivery vehicles were obtained. The spherical micelles consisted of poly(methyl methacrylate) (pMMA) and either poly(ethylene glycol) methyl-ether methacrylate-co-PENAO) (p(PEG-co-PENAO)) or poly(2-methacryloyloxyethyl-phosphorylcholine-co-PENAO) (p(MPC-co-PENAO), and were formed by utilizing polymerization-induced self-assembly (PISA). It was also shown that nanoparticle formation could be triggered by amphiphilic p(MMA)-b-p(PEG-co-PENAO) block copolymers upon solvent exchange. PEGylated drug particles can be used as a protein scaffold as no reduced reactivity of the drug was presented, while the zwitterionic MPC drug micelles protected PENAO from unwanted reaction with bovine serum albumin, but also from the conjugation with thiols. This thiol reactivity is indispensable as PENAO's cytotoxicity mainly arises from crosslinking mitochondrial vicinal protein thiols. PENAO's crosslinking ability in a zwitterionic micelle was greater when shorter protein repellent MPC chains were utilized. Small-angle neutron scattering experiments also revealed that the length of p(MPC) influenced drug induced particle formation. The decrease in p(MPC) block lengths resulted in more hydrated nanoparticle shells and elevated biological activity of the delivery vehicles. Multicellular tumor spheroid studies showed that PEGylated drug micelles penetrated deeper into sarcoma tumors and have greater mitochondrial localization than the zwitterionic drug particles, and are therefore more cytotoxic. In conclusion, the presented results of the nanoparticles provide a rationale for further in vivo studies in a sarcoma animal model.
Applications of tropylium ions in organic chemistry",2019,"Lyons, Demelza"
